,HPAPeaksPause98CPU60,DM98CPU60RT500,FA,HPAPeaksPause98CPU60,DM98CPU60RT500,,259.525,260.4797867,260.375,HPAPeaksPause98CPU60,DM98CPU60RT500,FA,9992,9828,9659,,,,,,HPA,DMAR,SAAA,#DIV/0!,0.75,,original,,,,3815,-15533,,73,76
5892,98.01252031,98.72467307,99.90100326,11,10,13,191.5,193.6839304,191.1510988,6.84E-01,0.6846582563,0.5181236019,8,8,8,3,2,5,97,7,,,,,0.75,,99.57800694,19,61.08,99.57800694,3,-16,0.75,,
5898,98.01458836,98.7262572,99.90108823,11,10,13,188.3487457,188.4,188.9,6.63E-01,0.6644898655,0.5025438125,8,8,8,3,2,5,97,7,,,,,0.75,,99.57792409,19,25.2,99.57792409,2,-17,0.75,,
5904,98.01695408,98.72756292,99.90125426,11,10,13,187.5,187.425,187.475,5.79E-01,0.676871436,0.5111834531,8,8,8,3,2,5,97,7,,,,,0.75,,99.57794946,19,1.88,99.57794946,1,-18,0.75,,
5910,98.01878519,98.72866293,99.90135148,11,10,13,187.325,188.075,186.425,6.32E-01,0.6791192389,0.5298497904,8,8,8,3,2,5,97,7,,,,,0.75,,99.57785826,19,0,99.57785826,0,-19,0.75,,
5916,98.02062902,98.72993675,99.90144298,11,10,13,184,184.925,184.225,5.76E-01,0.686493943,0.521937704,8,8,8,3,2,5,97,7,,,,,0.75,,99.57781364,19,0,99.57781364,0,-19,0.75,,
5922,98.02265768,98.73139918,99.90153884,11,10,13,184.475,183.2,185.35,6.20E-01,0.6478967971,0.4936372642,8,8,8,3,2,5,97,7,,,,,0.75,,99.57838208,19,8.2,99.57838208,1,-18,0.75,,
5928,98.02492851,98.73282646,99.90163471,11,10,13,187.85,186.7622839,189.275,5.80E-01,0.675253501,0.5313825722,8,8,8,3,2,5,97,7,,,,,0.75,,99.57929123,18,45.56,99.57929123,2,-16,0.75,,
5934,98.02745337,98.73429347,99.90180399,11,10,13,191.15,191.15,192.3,6.13E-01,0.6782234303,0.5258165684,8,8,8,3,2,5,97,7,,,,,0.75,,99.58020938,18,76.84,99.58020938,4,-14,0.75,,
5940,98.02901374,98.73541013,99.9018935,11,10,13,192.6013914,192.075,192.325,6.17E-01,0.6364267358,0.5165990534,8,8,8,3,2,5,97,7,,,,,0.75,,99.58116349,18,116.88,99.58116349,6,-12,0.75,,
5946,98.03117961,98.73667857,99.90199004,11,10,13,192.55,193.5,193.825,6.70E-01,0.6696510376,0.5324405237,8,8,8,3,2,5,97,7,,,,,0.75,,99.58218793,18,146.96,99.58218793,7,-11,0.75,,
5952,98.03320304,98.73825812,99.90208093,11,10,13,193.15,193.575,193.725,6.54E-01,0.6135815197,0.5357024429,8,8,8,3,2,5,97,7,,,,,0.75,,99.58309147,18,151.16,99.58309147,7,-11,0.75,,
5958,98.03553237,98.73968809,99.90217222,11,10,13,193.75,194.025,193.975,6.47E-01,0.7111626532,0.5170476523,8,8,8,3,2,5,97,7,,,,,0.75,,99.58400208,18,148.64,99.58400208,7,-11,0.75,,
5964,98.03822083,98.74080428,99.90234699,11,10,13,195.775,194.95,194.475,6.57E-01,0.6946744675,0.516758512,9,8,8,2,2,5,97,7,,,,,0.75,,99.58477248,18,143.72,99.58477248,7,-11,0.75,,
5970,98.03948449,98.7416499,99.9023527,11,10,13,187.525,190.175,169.6,6.60E-01,0.6591833745,0.5269399968,8,8,7,3,2,6,97,7,,,,,0.75,,99.58515216,18,122.84,99.58515216,6,-12,0.75,,
5976,98.03958518,98.74167032,99.90233607,11,10,13,159.15,163.2,141.425,5.71E-01,0.6749562696,0.5121578114,7,7,6,4,3,7,97,7,,,,,0.75,,99.58561794,18,103.84,99.58561794,5,-13,0.75,,
5982,98.039421,98.74171504,99.90233767,11,10,13,131.475,130.6,117.55,5.40E-01,0.5880318671,0.4415393991,6,6,5,5,4,8,97,7,,,,,0.75,,99.58644326,18,88.32,99.58644326,4,-14,0.75,,
5988,98.04080428,98.74224537,99.90239987,11,10,13,118.35,114.8971657,109.55,4.96E-01,0.525320101,0.3782283744,5,5,5,6,5,8,97,7,,,,,0.75,,99.58684989,18,72.96,99.58684989,4,-14,0.75,,
5994,98.04330474,98.74343322,99.90256185,11,9,13,119.45,115.2894756,108.275,4.44E-01,0.4786439968,0.3239660659,5,5,5,6,4,8,97,7,,,,,0.75,,99.58729069,18,71.88,99.58729069,4,-14,0.75,,
6000,98.04506431,98.74394048,99.90266242,11,9,13,118.525,114.05,108.15,4.10E-01,0.3879141803,0.2907000016,5,5,5,6,4,8,97,7,,,,,0.75,,99.58750659,18,64.16,99.58750659,3,-15,0.75,,
6006,98.04732314,98.74256555,99.90276518,11,9,13,118.375,112.425,116.575,3.79E-01,0.4019604956,0.2686071138,5,5,5,6,4,8,97,7,,,,,0.75,,99.58767902,18,52,99.58767902,3,-15,0.75,,
6012,98.04949168,98.73645541,99.90286743,11,9,13,138.725,136.175,144,3.89E-01,0.4030132957,0.2987728921,6,6,6,5,3,7,97,7,,,,,0.75,,99.58764637,18,37.44,99.58764637,2,-16,0.75,,
6018,98.05198839,98.72888608,99.90296512,11,9,13,174.1,170.95,173.975,4.01E-01,0.4914146707,0.3455116542,8,7,8,3,2,5,97,7,,,,,0.75,,99.58755976,17,20.44,99.58755976,1,-16,0.75,,
6024,98.05440685,98.72744934,99.90294212,11,9,12,200.725,197.625,200.5508148,5.52E-01,0.6088235099,0.4817032332,9,9,9,2,0,3,97,7,,,,,0.75,,99.58758816,17,8.8,99.58758816,1,-16,0.75,,
6030,98.05623592,98.72514092,99.9030327,11,9,12,201.95,201.925,201.475,6.01E-01,0.7312973219,0.5480270612,9,9,9,2,0,3,97,7,,,,,0.75,,99.58748866,17,1.56,99.58748866,1,-16,0.75,,
6036,98.05833302,98.72463223,99.90311934,11,9,12,201.025,201.025,201.675,6.30E-01,0.7506886323,0.5946673762,9,9,9,2,0,3,97,7,,,,,0.75,,99.5874584,17,0,99.5874584,0,-17,0.75,,
6042,98.05995216,98.72506808,99.90319982,11,9,12,198.55,199.2,198.125,6.56E-01,0.7321493901,0.5939458238,9,9,9,2,0,3,97,7,,,,,0.75,,99.58782713,17,0,99.58782713,0,-17,0.75,,
6048,98.0621482,98.71928321,99.90328549,11,9,12,193.05,192.9142857,193.175,6.31E-01,0.7883699225,0.6107095164,8,8,8,3,1,4,97,7,,,,,0.75,,99.58775089,17,0.4,99.58775089,1,-16,0.75,,
6054,98.06441265,98.71981768,99.90343911,11,8,12,188.225,188.3497397,186.95,6.67E-01,0.8375772208,0.5770603485,8,8,8,3,0,4,97,7,,,,,0.75,,99.5882441,17,19.84,99.5882441,1,-16,0.75,,
6060,98.06620569,98.7191603,99.90352849,11,8,12,184.6,185.1538519,184.2,6.66E-01,0.7803624345,0.5653668732,8,8,8,3,0,4,97,7,,,,,0.75,,99.58911801,16,57.16,99.58911801,3,-13,0.75,,
6066,98.0682037,98.72026465,99.90361425,11,8,12,183.35,183.225,183.925,6.14E-01,0.8033157068,0.5468304437,8,8,8,3,0,4,97,7,,,,,0.75,,99.5898641,16,83.92,99.5898641,4,-12,0.75,,
6072,98.0692948,98.70795159,99.90371266,11,8,12,188.25,185.25,187.7,6.06E-01,0.755227798,0.5028022691,8,8,8,3,0,4,97,7,,,,,0.75,,99.59015683,16,96.44,99.59015683,5,-11,0.75,,
6078,98.07168823,98.68878215,99.90380737,11,11,12,191.075,187.8134519,190.7,5.28E-01,0.5879279252,0.580458324,8,8,8,3,3,4,97,7,,,,,0.75,,99.59024179,16,84.6,99.59024179,4,-12,0.75,,
6084,98.07370521,98.69038756,99.90397169,11,11,12,193.2,193.4020711,192.175,6.15E-01,0.6163851915,0.57564509,8,8,8,3,3,4,97,7,,,,,0.75,,99.59028961,16,51.36,99.59028961,3,-13,0.75,,
6090,98.07551385,98.69164963,99.90405874,11,11,12,192.5775354,193.4604815,193.65,6.65E-01,0.6083372011,0.5354424395,8,8,8,3,3,4,97,7,,,,,0.75,,99.590252,16,22.96,99.590252,2,-14,0.75,,
6096,98.07761639,98.69307086,99.90414808,11,11,12,195,194.1070997,195.875,6.46E-01,0.6258649641,0.5620356275,9,8,8,2,3,4,97,7,,,,,0.75,,99.5901594,16,7.6,99.5901594,1,-15,0.75,,
6102,98.07944507,98.6946347,99.90423076,11,11,12,196.375,192.9960778,195.575,6.13E-01,0.6135364872,0.5792609087,9,8,8,2,3,4,97,7,,,,,0.75,,99.59053322,16,0.8,99.59053322,1,-15,0.75,,
6108,98.08167672,98.69602872,99.90431576,11,11,12,194.55,191.74504,195.375,6.36E-01,0.5647007818,0.5728551991,9,8,8,2,3,4,97,7,,,,,0.75,,99.5904516,16,0,99.5904516,0,-16,0.75,,
6114,98.08368814,98.69720946,99.90447643,11,11,12,191.6,190.4026428,192.2,6.74E-01,0.6089518539,0.5416555515,8,8,8,3,3,4,97,7,,,,,0.75,,99.59048734,16,0,99.59048734,0,-16,0.75,,
6120,98.0857614,98.69854077,99.90456547,11,11,12,190.275,189.55,189.175,6.52E-01,0.5906582437,0.5635875534,8,8,8,3,3,4,97,7,,,,,0.75,,99.59047991,16,0,99.59047991,0,-16,0.75,,
6126,98.08766298,98.70003964,99.90465544,11,11,12,191.025,190.875,191.25,6.43E-01,0.5909421304,0.5605136809,8,8,8,3,3,4,97,7,,,,,0.75,,99.59038278,16,0,99.59038278,0,-16,0.75,,
6132,98.08976017,98.70158309,99.90474243,11,11,12,192.85,192.0304643,192.85,6.16E-01,0.5747276339,0.5719303184,8,8,8,3,3,4,97,7,,,,,0.75,,99.5903218,15,0,99.5903218,0,-15,0.75,,
6138,98.09124335,98.70298739,99.9048274,11,11,12,192.175,192.05,192.125,5.83E-01,0.6437266598,0.5702762154,8,8,8,3,3,4,97,7,,,,,0.75,,99.59023937,15,0,99.59023937,0,-15,0.75,,
6144,98.09325268,98.7042789,99.90499119,11,11,12,194.375,193.55,195.075,6.32E-01,0.6381656534,0.5479477397,9,8,8,2,3,4,97,7,,,,,0.75,,99.59025587,15,0,99.59025587,0,-15,0.75,,
6150,98.09513802,98.70545188,99.9050708,11,11,12,192.175,192.175,192.025,6.28E-01,0.6147568492,0.593858585,8,8,8,3,3,4,97,7,,,,,0.75,,99.59025072,15,0.12,99.59025072,1,-14,0.75,,
6156,98.0969383,98.70687589,99.90515424,11,11,12,191.25,191.525,191.2,6.52E-01,0.6225483169,0.5419305743,8,8,8,3,3,4,97,7,,,,,0.75,,99.59023437,15,3.92,99.59023437,1,-14,0.75,,
6162,98.09882626,98.70828441,99.90523238,11,11,12,189.075,189.55,189.025,6.53E-01,0.5867794077,0.5525060876,8,8,8,3,3,4,97,7,,,,,0.75,,99.59067984,15,7.08,99.59067984,1,-14,0.75,,
6168,98.10129422,98.70966831,99.90538679,11,11,12,188.475,188.0189599,188.275,5.99E-01,0.6385889276,0.5853013137,8,8,8,3,3,4,97,7,,,,,0.75,,99.59073181,14,8.68,99.59073181,1,-13,0.75,,
6174,98.10278557,98.71057104,99.90547888,11,11,12,189.7,189.95,189.6,6.41E-01,0.5882657894,0.5599775408,8,8,8,3,3,4,97,7,,,,,0.75,,99.59082242,14,15.36,99.59082242,1,-13,0.75,,
6180,98.10487377,98.71181999,99.90557078,11,11,12,189.65,188.55,188.9,6.38E-01,0.5410330869,0.5489716495,8,8,8,3,3,4,97,7,,,,,0.75,,99.59120717,14,26.8,99.59120717,2,-12,0.75,,
6186,98.10667591,98.71328758,99.90565223,11,11,12,189.575,188.35,189.4688054,6.24E-01,0.5963023576,0.5791579194,8,8,8,3,3,4,97,7,,,,,0.75,,99.59181884,14,50.72,99.59181884,3,-11,0.75,,
6192,98.10795531,98.714819,99.90573678,11,11,12,191.875,192.175,191,5.82E-01,0.6177297706,0.5807669115,8,8,8,3,3,4,97,7,,,,,0.75,,99.59259154,14,81.36,99.59259154,4,-10,0.75,,
6198,98.10978253,98.71617917,99.9058907,11,11,12,190.475,192.25,192.075,6.01E-01,0.61579014,0.5502495975,8,8,8,3,3,4,97,7,,,,,0.75,,99.59351444,14,113.16,99.59351444,5,-9,0.75,,
6204,98.1114795,98.71734348,99.90597676,11,11,12,192.175,194,193.225,6.24E-01,0.6065397904,0.5590469747,8,8,8,3,3,4,97,7,,,,,0.75,,99.59436169,14,135,99.59436169,6,-8,0.75,,
6210,98.11332146,98.71856238,99.90605931,11,10,12,192.225,192.4086343,191.95,6.34E-01,0.6503927447,0.5739502264,8,8,8,3,2,4,97,7,,,,,0.75,,99.59525027,14,146.32,99.59525027,7,-7,0.75,,
6216,98.11479473,98.71968032,99.90614181,10,10,12,191.770873,190.6691444,190.325,6.47E-01,0.6130113668,0.5718264749,8,8,8,2,2,4,97,7,,,,,0.75,,99.59610126,14,148.28,99.59610126,7,-7,0.75,,
6222,98.11667959,98.72109677,99.90621976,10,10,12,189.4125867,188.975,188.7057772,6.61E-01,0.5889863211,0.5515290268,8,8,8,2,2,4,97,7,,,,,0.75,,99.597267,14,142.68,99.597267,7,-7,0.75,,
6228,98.11888881,98.72239767,99.90636558,10,10,12,186.925,187.55,185.9,6.76E-01,0.6774263647,0.5699949634,8,8,8,2,2,4,97,7,,,,,0.75,,99.59794097,14,134.52,99.59794097,6,-8,0.75,,
6234,98.12037318,98.72344857,99.90644012,10,10,12,185.35,185.625,183.95,6.99E-01,0.6660285292,0.5517116251,8,8,8,2,2,4,97,7,,,,,0.75,,99.59816117,14,108.2,99.59816117,5,-9,0.75,,
6240,98.12228921,98.72460174,99.90652259,10,10,12,184.5,183.9,184.025,7.01E-01,0.6270391794,0.5742106773,8,8,8,2,2,4,97,7,,,,,0.75,,99.59815964,14,73.112,99.59815964,4,-10,0.75,,
6246,98.12385172,98.72595032,99.90660268,10,10,12,183.3,182.35,182.725,6.76E-01,0.6812276509,0.5510738948,8,8,8,2,2,4,97,7,,,,,0.75,,99.59813273,14,42.96,99.59813273,2,-12,0.75,,
6252,98.1257154,98.72748518,99.90668964,10,10,12,184.65,184.5400958,184.85,6.30E-01,0.662331582,0.5484863929,8,8,8,2,2,4,97,7,,,,,0.75,,99.59842852,14,29.4,99.59842852,2,-12,0.75,,
6258,98.12802276,98.72875714,99.90683796,10,10,12,184.206154,184.775,184.45,6.44E-01,0.6504290866,0.5664486292,8,8,8,2,2,4,97,7,,,,,0.75,,99.59898561,14,40.84,99.59898561,2,-12,0.75,,
6264,98.12954019,98.7297955,99.90691552,10,10,12,184.475,184.375,183.95,6.70E-01,0.6914637615,0.5572184899,8,8,8,2,2,4,97,7,,,,,0.75,,99.59969676,14,72.88,99.59969676,4,-10,0.75,,
6270,98.13123498,98.73098295,99.90699087,10,10,12,185.05,185.2,184.125,6.83E-01,0.6552131096,0.5284038472,8,8,8,2,2,4,97,7,,,,,0.75,,99.60049927,14,105.16,99.60049927,5,-9,0.75,,
6276,98.13263683,98.73234357,99.90706582,10,10,12,184.95,184.4,184.975,6.80E-01,0.6595183557,0.5509455142,8,8,8,2,2,4,97,7,,,,,0.75,,99.60127716,13,124.9584898,99.60127716,6,-7,0.75,,
6282,98.13444176,98.73340398,99.90714082,10,10,12,183.05,183.325,183.525,6.22E-01,0.6001079019,0.5638679662,8,8,8,2,2,4,97,7,,,,,0.75,,99.60252808,13,137.08,99.60252808,6,-7,0.75,,
6288,98.13670266,98.73465981,99.90728954,10,10,12,181.675,181.5091004,182.1,6.12E-01,0.6267212611,0.5392357345,8,8,8,2,2,4,97,7,,,,,0.75,,99.60329727,13,139.1191169,99.60329727,7,-6,0.75,,
6294,98.13775918,98.73512952,99.90737574,10,10,12,182.7,182.275,183.15,6.87E-01,0.6458863079,0.5216398322,8,8,8,2,2,4,97,7,,,,,0.75,,99.60405543,13,142.24,99.60405543,7,-6,0.75,,
6300,98.13853438,98.73584711,99.90745208,10,10,12,183.294882,183.8,182.55,6.84E-01,0.5911786907,0.5381502165,8,8,8,2,2,4,97,7,,,,,0.75,,99.60486356,13,139.5216963,99.60486356,7,-6,0.75,,
6306,98.14007258,98.73719266,99.90752637,10,10,12,182.125,182.85,182.5980934,5.95E-01,0.642705393,0.5135967773,8,8,8,2,2,4,97,7,,,,,0.75,,99.60546106,13,133.12,99.60546106,6,-7,0.75,,
6312,98.14216566,98.73851919,99.90760592,10,10,12,184.8,184.575,184.85,6.69E-01,0.61313029,0.5354673568,8,8,8,2,2,4,97,7,,,,,0.75,,99.60590225,13,117.8408033,99.60590225,6,-7,0.75,,
6318,98.14420546,98.73973626,99.90775276,10,10,12,187.3,184.925,187.025,6.83E-01,0.6331761886,0.517443085,8,8,8,2,2,4,97,7,,,,,0.75,,99.6060939,13,90.28,99.6060939,4,-9,0.75,,
6324,98.14567497,98.74006369,99.90783628,10,10,12,187.35,186.1,188.95,6.67E-01,0.6464401431,0.5370534184,8,8,8,2,2,4,97,7,,,,,0.75,,99.60602634,13,60.08,99.60602634,3,-10,0.75,,
6330,98.14737792,98.73784791,99.90792483,10,10,12,189.55,189.175,189.7,6.89E-01,0.6548478018,0.5494432159,8,8,8,2,2,4,97,7,,,,,0.75,,99.60601103,13,30.2,99.60601103,2,-11,0.75,,
6336,98.14823231,98.73945628,99.9079234,10,9,12,190.25,191.0948203,191.525,6.76E-01,0.6462149753,0.5266326578,8,8,8,2,1,4,97,7,,,,,0.75,,99.60593851,13,10.72,99.60593851,1,-12,0.75,,
6342,98.14793514,98.73508315,99.90800627,10,9,12,195.3,194.8385719,194.730565,6.60E-01,0.7152268542,0.5179421038,9,8,8,1,1,4,97,7,,,,,0.75,,99.60627192,13,0.28,99.60627192,1,-12,0.75,,
6348,98.14996553,98.73617972,99.90814937,10,9,12,195.375,195.875,194.975,6.96E-01,0.7787561451,0.5758538405,9,9,8,1,0,4,97,7,,,,,0.75,,99.606305,13,0,99.606305,0,-13,0.75,,
6354,98.15146544,98.73689144,99.90823036,10,9,12,194.925,194.5,195.05,7.07E-01,0.7513097651,0.5564079139,9,8,8,1,1,4,97,7,,,,,0.75,,99.60623774,13,0.12,99.60623774,1,-12,0.75,,
6360,98.15193456,98.73792032,99.90831035,10,9,12,195.35,194.625,195.45,6.45E-01,0.7459454109,0.5281631444,9,8,8,1,1,4,97,7,,,,,0.75,,99.60625941,12,1.96,99.60625941,1,-11,0.75,,
6366,98.15352106,98.73935283,99.90838961,10,9,12,195.5,195.7,195.775,6.88E-01,0.7476899739,0.566666692,9,9,8,1,0,4,97,7,,,,,0.75,,99.606339,12,8.12,99.606339,1,-11,0.75,,
6372,98.15563133,98.7402886,99.90846783,10,9,12,193.65,192.35,193.15,7.01E-01,0.7588783343,0.5624303907,8,8,8,2,1,4,97,7,,,,,0.75,,99.60676257,12,29.16,99.60676257,2,-10,0.75,,
6378,98.15731307,98.74143658,99.90861565,10,9,12,190.774065,191.775,189.85,6.71E-01,0.7214798229,0.5890893078,8,8,8,2,1,4,97,7,,,,,0.75,,99.60749889,12,60.32,99.60749889,3,-9,0.75,,
6384,98.15892584,98.74264238,99.90869517,10,9,12,189.5,189.6,189.425,7.18E-01,0.7662778133,0.5874355662,8,8,8,2,1,4,97,7,,,,,0.75,,99.60823813,12,95.2,99.60823813,5,-7,0.75,,
6390,98.1605522,98.74365369,99.90876276,10,9,12,187.375,189.075,187.775,7.21E-01,0.7275687766,0.5444175064,8,8,8,2,1,4,97,7,,,,,0.75,,99.60916899,12,129.76,99.60916899,6,-6,0.75,,
6396,98.16181145,98.74486719,99.90883505,10,9,12,185.85,186.3,186.1,6.97E-01,0.7521345166,0.5247737068,8,8,8,2,1,4,97,7,,,,,0.75,,99.6099557,12,144.6,99.6099557,7,-5,0.75,,
6402,98.16388269,98.74566404,99.90891628,10,9,12,185.825,187.1,187.125,6.40E-01,0.6943601823,0.5658372723,8,8,8,2,1,4,97,7,,,,,0.75,,99.61114281,11,148.6,99.61114281,7,-4,0.75,,
6408,98.16585622,98.74666202,99.90905411,10,9,12,183.875,184.1,184.85,6.37E-01,0.6914012593,0.5393249242,8,8,8,2,1,4,97,7,,,,,0.75,,99.61196195,11,149.04,99.61196195,7,-4,0.75,,
6414,98.16752438,98.7437855,99.90913741,10,9,12,184.4,184.825,184.55,6.56E-01,0.6840540028,0.5230759743,8,8,8,2,1,4,97,7,,,,,0.75,,99.61277534,11,148.76,99.61277534,7,-4,0.75,,
6420,98.16928334,98.74464931,99.90922587,10,9,12,187.1,186.825,187.625,6.63E-01,0.6805903669,0.5545745174,8,8,8,2,1,4,97,7,,,,,0.75,,99.61365082,11,149.88,99.61365082,7,-4,0.75,,
6426,98.16762893,98.74576572,99.90930137,10,10,12,189.95,188.97308,189.45,7.04E-01,0.6364569303,0.5796127855,8,8,8,2,2,4,97,7,,,,,0.75,,99.61438743,11,150.12,99.61438743,7,-4,0.75,,
6432,98.16931678,98.74711634,99.90937799,10,10,12,192.5,192.20724,192.625,6.62E-01,0.6479298468,0.5316584847,8,8,8,2,2,4,97,7,,,,,0.75,,99.61471632,11,131.32,99.61471632,6,-5,0.75,,
6438,98.17108062,98.74805461,99.90952165,10,10,12,194.1,192.7547573,192.975,6.63E-01,0.6564853488,0.5786755124,8,8,8,2,2,4,97,7,,,,,0.75,,99.61474964,11,95.04,99.61474964,5,-6,0.75,,
6444,98.17254186,98.74930968,99.90960654,10,10,12,193.45,192.6495237,196.2,7.20E-01,0.6786256694,0.5810370687,8,8,8,2,2,4,97,7,,,,,0.75,,99.6147566,11,60.68,99.6147566,3,-8,0.75,,
6450,98.16993437,98.75046906,99.90969061,10,10,12,197.55,197.3791983,197.625,6.85E-01,0.6766070012,0.5436101869,9,9,8,1,1,4,97,7,,,,,0.75,,99.61481312,11,25.72,99.61481312,2,-9,0.75,,
6456,98.171691,98.75190822,99.90976818,10,10,12,197.4357143,196.7901111,198.15,6.99E-01,0.637657746,0.6011300787,9,9,9,1,1,3,97,7,,,,,0.75,,99.61495985,11,17.96,99.61495985,1,-10,0.75,,
6462,98.16579826,98.75190294,99.90985265,10,10,12,197.475,197.0635489,197.65,7.14E-01,0.6895744252,0.567199649,9,9,8,1,1,4,97,7,,,,,0.75,,99.61549416,11,24.96,99.61549416,2,-9,0.75,,
6468,98.15700497,98.75288673,99.9100094,10,10,12,200.3,199.35,202.2,6.46E-01,0.6749902903,0.572938231,9,9,9,1,1,3,97,7,,,,,0.75,,99.61571524,11,34.88,99.61571524,2,-9,0.75,,
6474,98.15067,98.75430925,99.91009541,10,10,12,204.9,204.625,204.8,7.11E-01,0.6943344081,0.58425555,9,9,9,1,1,3,97,7,,,,,0.75,,99.61592623,10,37.76,99.61592623,2,-8,0.75,,
6480,98.15248005,98.75453037,99.91017255,10,10,12,203.7321429,204.05,204.85,7.62E-01,0.6753387879,0.5721885398,9,9,9,1,1,3,97,7,,,,,0.75,,99.61607315,10,38.2,99.61607315,2,-8,0.75,,
6486,98.15426172,98.75581877,99.91025163,10,10,12,204.275,204.75,204.75,7.68E-01,0.7243716564,0.5763011975,9,9,9,1,1,3,97,7,,,,,0.75,,99.61614987,10,34.36,99.61614987,2,-8,0.75,,
6492,98.15499894,98.75585839,99.91034032,10,10,12,206.4159612,206.05,207.1,7.37E-01,0.7444015604,0.5771469627,9,9,9,1,1,3,97,7,,,,,0.75,,99.61617648,10,27,99.61617648,2,-8,0.75,,
6498,98.15226798,98.75675688,99.91015183,10,10,12,209.925,210.1,209.825,7.24E-01,0.7394700676,0.6219107324,9,9,9,1,1,3,97,7,,,,,0.75,,99.61621099,10,22.52,99.61621099,1,-9,0.75,,
6504,98.14302737,98.75807393,99.91024365,10,10,12,212.1928571,211.625,211.525,7.93E-01,0.7522063073,0.6327377922,9,9,9,1,1,3,97,7,,,,,0.75,,99.61654881,10,29.16,99.61654881,2,-8,0.75,,
6510,98.1365314,98.75539695,99.91033301,10,10,12,212.25,211.625,212.15,7.37E-01,0.7129435708,0.6494696965,9,9,9,1,1,3,97,7,,,,,0.75,,99.61726793,10,60.4,99.61726793,3,-7,0.75,,
6516,98.12258041,98.75323637,99.91025759,10,10,12,217,215.875,218.5,7.72E-01,0.7532132967,0.6318722863,9,9,9,1,1,3,97,7,,,,,0.75,,99.6179866,9,92.56,99.6179866,5,-4,0.75,,
6522,98.1190311,98.75392037,99.91040401,10,10,12,221.8,221.25,221.25,7.82E-01,0.7464761753,0.6060585233,10,10,9,0,0,3,97,7,,,,,0.75,,99.6191588,9,122.12,99.6191588,6,-3,0.75,,
6528,98.11765397,98.7550783,99.91048193,10,10,15,222.75,222.425,221.9945304,7.23E-01,0.7499824265,0.521579334,10,10,9,0,0,6,97,7,,,,,0.75,,99.61990763,9,144.56,99.61990763,7,-2,0.75,,
6534,98.11435699,98.75590473,99.91059076,10,10,15,222.0733335,222.75,219.3818373,8.26E-01,0.7750868114,0.4977584841,10,10,9,0,0,6,97,7,,,,,0.75,,99.62073993,9,150.24,99.62073993,7,-2,0.75,,
6540,98.11347568,98.75726018,99.91067294,10,10,15,218.65,218.375,218.238423,8.14E-01,0.7984006178,0.4894847193,10,9,9,0,1,6,97,7,,,,,0.75,,99.62152727,9,149.88,99.62152727,7,-2,0.75,,
6546,98.11557524,98.75702159,99.91075798,10,10,15,217.425,217.925,216.891301,8.04E-01,0.6870571363,0.5331977934,9,9,9,1,1,6,97,7,,,,,0.75,,99.62219981,9,147.28,99.62219981,7,-2,0.75,,
6552,98.11647808,98.75823687,99.91089678,10,10,15,212.65,214.425,209.1488261,8.21E-01,0.7714867192,0.5008992082,9,9,9,1,1,6,97,7,,,,,0.75,,99.6223791,9,119.84,99.6223791,6,-3,0.75,,
6558,98.11796019,98.75918162,99.91097743,10,10,15,208.15,208.375,204.3019906,7.58E-01,0.7876807271,0.4987763998,9,9,9,1,1,6,97,7,,,,,0.75,,99.62231077,9,82.44,99.62231077,4,-5,0.75,,
6564,98.11654979,98.76041991,99.91106415,10,10,15,207.225,207.05,206.7207833,7.63E-01,0.7594636721,0.4693653142,9,9,9,1,1,6,97,7,,,,,0.75,,99.62228209,9,42.68,99.62228209,2,-7,0.75,,
6570,98.11136447,98.7601702,99.91115839,10,10,15,208.675,209.175,209.75,7.95E-01,0.7055489614,0.4641310116,9,9,9,1,1,6,97,7,,,,,0.75,,99.6222041,9,7.96,99.6222041,1,-8,0.75,,
6576,98.10894632,98.7600252,99.91123462,10,10,15,209.375,209.625,208.95,7.43E-01,0.7018137848,0.4671818631,9,9,9,1,1,6,97,7,,,,,0.75,,99.62215268,21,0,99.62215268,0,-21,0.75,,
6582,98.10948364,98.7606677,99.91110516,10,11,15,209.1,208.675,209.325,6.84E-01,0.6875947312,0.5009985818,9,9,9,1,2,6,97,7,,,,,0.75,,99.62256255,21,0,99.62256255,0,-21,0.75,,
6588,98.1104666,98.7616703,99.9111798,10,11,15,207.95,206.4142167,206.975,7.46E-01,0.6488531576,0.4822114357,9,9,9,1,2,6,97,7,,,,,0.75,,99.62249236,21,0.4492262021,99.62249236,1,-20,0.75,,
6594,98.11235914,98.76303595,99.91127892,12,11,15,209.6803985,207.8162,208.925,6.32E-01,0.697806941,0.4917132258,9,9,9,3,2,6,97,7,,,,,0.75,,99.62292569,21,22.52080533,99.62292569,1,-20,0.75,,
6600,98.11401337,98.76443801,99.91136358,12,11,15,212.0942022,209.8212514,211.025,5.88E-01,0.6317736643,0.4582118806,9,9,9,3,2,6,97,7,,,,,0.75,,99.62372595,21,56.63154933,99.62372595,3,-18,0.75,,
6606,98.11611101,98.76598202,99.91144317,12,11,15,210.7695938,210.3884439,210.3,6.30E-01,0.6226078939,0.5007937991,9,9,9,3,2,6,97,7,,,,,0.75,,99.62449643,21,90.61205867,99.62449643,4,-17,0.75,,
